time,qpos,qpos,qvel,qvel,ctrl,snsr,snsr,snsr,est_p,est_p,est_v,est_v,est_c,est_s,est_s,est_s,stddev_p,stddev_p,stddev_v,stddev_v,stddev_c,stddev_s,stddev_s,stddev_s,
8.6375,-0.450003,0,-7.70905e-15,0,0,0,0,-0.450003,-0.450003,-1.45367e-15,-36.6797,6.08382e-11,0,6.67808e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.63875,-0.450003,0,6.121e-15,0,0,0,0,-0.450003,-0.450003,1.05054e-15,-18.9418,6.08196e-11,0,7.45941e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.64,-0.450003,0,1.90262e-14,0,0,0,0,-0.450003,-0.450003,-7.10849e-15,-36.6797,6.08277e-11,0,7.7075e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.64125,-0.450003,0,3.10666e-14,0,0,0,0,-0.450003,-0.450003,-1.96753e-16,-18.9418,6.08158e-11,0,6.89262e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.6425,-0.450003,0,2.37158e-14,0,0,0,0,-0.450003,-0.450003,2.87548e-15,-36.6797,6.0791e-11,0,7.5823e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.64375,-0.450003,0,-1.7305e-15,0,0,0,0,-0.450003,-0.450003,-8.47479e-15,-18.9418,6.08112e-11,0,7.88642e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.645,-0.450003,0,-2.54737e-14,0,0,0,0,-0.450003,-0.450003,9.21951e-15,-36.6797,6.08052e-11,0,6.75393e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.64625,-0.450003,0,-2.90398e-14,0,0,0,0,-0.450003,-0.450003,1.0111e-15,-18.9418,6.08168e-11,0,8.5226e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.6475,-0.450003,0,-1.37809e-14,0,0,0,0,-0.450003,-0.450003,-6.94565e-15,-36.6797,6.08386e-11,0,7.70321e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.64875,-0.450003,0,4.57752e-16,0,0,0,0,-0.450003,-0.450003,-1.30984e-14,-18.9418,6.0828e-11,0,6.91026e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.65,-0.450003,0,1.37416e-14,0,0,0,0,-0.450003,-0.450003,-6.57545e-16,-36.6797,6.08317e-11,0,6.29365e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.65125,-0.450003,0,2.61361e-14,0,0,0,0,-0.450003,-0.450003,-3.73042e-15,-18.9418,6.08252e-11,0,7.53821e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.6525,-0.450003,0,1.91139e-14,0,0,0,0,-0.450003,-0.450003,-6.02812e-15,-36.6797,6.08289e-11,0,7.23011e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.65375,-0.450003,0,1.25614e-14,0,0,0,0,-0.450003,-0.450003,-8.71883e-16,-18.9418,6.08234e-11,0,7.0008e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.655,-0.450003,0,6.44852e-15,0,0,0,0,-0.450003,-0.450003,-7.55002e-15,-36.6797,6.07958e-11,0,7.51574e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.65625,-0.450003,0,7.45299e-16,0,0,0,0,-0.450003,-0.450003,3.50868e-15,-18.9418,6.08145e-11,0,6.84447e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.6575,-0.450003,0,-4.57711e-15,0,0,0,0,-0.450003,-0.450003,1.40724e-14,-36.6797,6.07819e-11,0,7.95268e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.65875,-0.450003,0,-9.54203e-15,0,0,0,0,-0.450003,-0.450003,-1.9772e-16,-18.9418,6.08076e-11,0,9.00497e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.66,-0.450003,0,-1.4175e-14,0,0,0,0,-0.450003,-0.450003,-8.98047e-15,-36.6797,6.07952e-11,0,7.58117e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.66125,-0.450003,0,-1.84971e-14,0,0,0,0,-0.450003,-0.450003,6.37993e-18,-18.9418,6.0813e-11,0,6.70136e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.6625,-0.450003,0,-2.25294e-14,0,0,0,0,-0.450003,-0.450003,-4.88215e-15,-36.6797,6.07819e-11,0,7.60226e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.66375,-0.450003,0,-7.70683e-15,0,0,0,0,-0.450003,-0.450003,4.29838e-15,-18.9418,6.08034e-11,0,7.10952e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.665,-0.450003,0,6.12322e-15,0,0,0,0,-0.450003,-0.450003,-5.83786e-15,-36.6797,6.07883e-11,0,8.03026e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.66625,-0.450003,0,1.90285e-14,0,0,0,0,-0.450003,-0.450003,1.71087e-15,-18.9418,6.0806e-11,0,7.01475e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.6675,-0.450003,0,3.10688e-14,0,0,0,0,-0.450003,-0.450003,-4.7794e-15,-36.6797,6.07893e-11,0,7.77184e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.66875,-0.450003,0,2.37158e-14,0,0,0,0,-0.450003,-0.450003,-9.64437e-15,-18.9418,6.08114e-11,0,7.12072e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.67,-0.450003,0,-1.73161e-15,0,0,0,0,-0.450003,-0.450003,-2.58648e-15,-36.6797,6.08017e-11,0,6.63699e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.67125,-0.450003,0,-2.54748e-14,0,0,0,0,-0.450003,-0.450003,-5.95037e-15,-18.9418,6.08207e-11,0,7.34156e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.6725,-0.450003,0,-2.90409e-14,0,0,0,0,-0.450003,-0.450003,7.63159e-15,-36.6797,6.08413e-11,0,7.00755e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.67375,-0.450003,0,-1.3782e-14,0,0,0,0,-0.450003,-0.450003,-8.85014e-15,-18.9418,6.083e-11,0,8.36832e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.675,-0.450003,0,4.56641e-16,0,0,0,0,-0.450003,-0.450003,-9.08912e-15,-36.6797,6.08345e-11,0,6.71874e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.67625,-0.450003,0,1.37405e-14,0,0,0,0,-0.450003,-0.450003,-3.78052e-17,-18.9418,6.08287e-11,0,6.6954e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.6775,-0.450003,0,2.6135e-14,0,0,0,0,-0.450003,-0.450003,-2.71718e-15,-36.6797,6.08275e-11,0,7.5998e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.67875,-0.450003,0,1.91128e-14,0,0,0,0,-0.450003,-0.450003,-5.92951e-15,-18.9418,6.08306e-11,0,7.33172e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.68,-0.450003,0,1.25603e-14,0,0,0,0,-0.450003,-0.450003,-5.79925e-15,-36.6797,6.08356e-11,0,7.01088e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.68125,-0.450003,0,6.4474e-15,0,0,0,0,-0.450003,-0.450003,-2.92937e-15,-18.9418,6.08316e-11,0,7.02453e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.6825,-0.450003,0,7.44189e-16,0,0,0,0,-0.450003,-0.450003,-7.44155e-15,-36.6797,6.08582e-11,0,7.31101e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.68375,-0.450003,0,-4.57822e-15,0,0,0,0,-0.450003,-0.450003,-7.3699e-15,-18.9418,6.08425e-11,0,6.86312e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.685,-0.450003,0,-9.54314e-15,0,0,0,0,-0.450003,-0.450003,-1.0165e-14,-36.6797,6.08557e-11,0,6.86832e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.68625,-0.450003,0,-1.41761e-14,0,0,0,0,-0.450003,-0.450003,-5.27584e-15,-18.9418,6.08461e-11,0,6.59047e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.6875,-0.450003,0,-1.84982e-14,0,0,0,0,-0.450003,-0.450003,-6.74021e-15,-36.6797,6.08878e-11,0,7.07818e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.68875,-0.450003,0,-2.25316e-14,0,0,0,0,-0.450003,-0.450003,-9.90506e-15,-18.9418,6.08594e-11,0,6.93695e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.69,-0.450003,0,-7.70905e-15,0,0,0,0,-0.450003,-0.450003,2.10228e-14,-36.6797,6.08932e-11,0,6.61692e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.69125,-0.450003,0,6.121e-15,0,0,0,0,-0.450003,-0.450003,4.59121e-15,-18.9418,6.08586e-11,0,9.71394e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.6925,-0.450003,0,1.90262e-14,0,0,0,0,-0.450003,-0.450003,2.34438e-15,-36.6797,6.0889e-11,0,8.06645e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.69375,-0.450003,0,3.10666e-14,0,0,0,0,-0.450003,-0.450003,2.23263e-15,-18.9418,6.0857e-11,0,7.84556e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.695,-0.450003,0,2.37158e-14,0,0,0,0,-0.450003,-0.450003,2.4637e-15,-36.6797,6.08761e-11,0,7.83039e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.69625,-0.450003,0,-1.7305e-15,0,0,0,0,-0.450003,-0.450003,-6.69515e-15,-18.9418,6.08479e-11,0,7.85589e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.6975,-0.450003,0,-2.54737e-14,0,0,0,0,-0.450003,-0.450003,-1.21726e-15,-36.6797,6.08637e-11,0,6.93647e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.69875,-0.450003,0,-2.90398e-14,0,0,0,0,-0.450003,-0.450003,2.31673e-15,-18.9418,6.08463e-11,0,7.48624e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7,-0.450003,0,-1.37809e-14,0,0,0,0,-0.450003,-0.450003,-1.75302e-15,-36.6797,6.08608e-11,0,7.83746e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.70125,-0.450003,0,4.57752e-16,0,0,0,0,-0.450003,-0.450003,1.32784e-14,-18.9418,6.08448e-11,0,7.43229e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7025,-0.450003,0,1.37416e-14,0,0,0,0,-0.450003,-0.450003,-1.84289e-15,-36.6797,6.08568e-11,0,8.93345e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.70375,-0.450003,0,2.61361e-14,0,0,0,0,-0.450003,-0.450003,-8.0852e-15,-18.9418,6.08369e-11,0,7.42281e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.705,-0.450003,0,1.91139e-14,0,0,0,0,-0.450003,-0.450003,-4.18468e-15,-36.6797,6.086e-11,0,6.7961e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.70625,-0.450003,0,1.25614e-14,0,0,0,0,-0.450003,-0.450003,-4.39903e-15,-18.9418,6.08429e-11,0,7.18903e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7075,-0.450003,0,6.44852e-15,0,0,0,0,-0.450003,-0.450003,6.44867e-15,-36.6797,6.08741e-11,0,7.16547e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.70875,-0.450003,0,7.45299e-16,0,0,0,0,-0.450003,-0.450003,3.6738e-15,-18.9418,6.08523e-11,0,8.25413e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.71,-0.450003,0,-4.57711e-15,0,0,0,0,-0.450003,-0.450003,-2.40923e-15,-36.6797,6.08653e-11,0,7.97392e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.71125,-0.450003,0,-9.54203e-15,0,0,0,0,-0.450003,-0.450003,-9.83674e-15,-18.9418,6.08528e-11,0,7.36724e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7125,-0.450003,0,-1.4175e-14,0,0,0,0,-0.450003,-0.450003,-1.15883e-14,-36.6797,6.08935e-11,0,6.62293e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.71375,-0.450003,0,-1.84971e-14,0,0,0,0,-0.450003,-0.450003,-6.9224e-15,-18.9418,6.08574e-11,0,6.45286e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.715,-0.450003,0,-2.25294e-14,0,0,0,0,-0.450003,-0.450003,6.19958e-16,-36.6797,6.08615e-11,0,6.91493e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.71625,-0.450003,0,-7.70683e-15,0,0,0,0,-0.450003,-0.450003,1.0513e-14,-18.9418,6.08342e-11,0,7.66969e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7175,-0.450003,0,6.12322e-15,0,0,0,0,-0.450003,-0.450003,3.67184e-15,-36.6797,6.08281e-11,0,8.65558e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.71875,-0.450003,0,1.90285e-14,0,0,0,0,-0.450003,-0.450003,-6.61365e-15,-18.9418,6.08341e-11,0,7.9707e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.72,-0.450003,0,3.10688e-14,0,0,0,0,-0.450003,-0.450003,1.92084e-15,-36.6797,6.08334e-11,0,6.9429e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.72125,-0.450003,0,2.37158e-14,0,0,0,0,-0.450003,-0.450003,1.02325e-15,-18.9418,6.08328e-11,0,7.79626e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7225,-0.450003,0,-1.73161e-15,0,0,0,0,-0.450003,-0.450003,9.45826e-15,-36.6797,6.08253e-11,0,7.70643e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.72375,-0.450003,0,-2.54748e-14,0,0,0,0,-0.450003,-0.450003,-3.3679e-15,-18.9418,6.08323e-11,0,8.54899e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.725,-0.450003,0,-2.90409e-14,0,0,0,0,-0.450003,-0.450003,-3.42063e-15,-36.6797,6.08197e-11,0,7.26724e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.72625,-0.450003,0,-1.3782e-14,0,0,0,0,-0.450003,-0.450003,-6.02793e-15,-18.9418,6.083e-11,0,7.2604e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7275,-0.450003,0,4.56641e-16,0,0,0,0,-0.450003,-0.450003,-1.17439e-15,-36.6797,6.08165e-11,0,7.00096e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.72875,-0.450003,0,1.37405e-14,0,0,0,0,-0.450003,-0.450003,-2.39761e-15,-18.9418,6.0829e-11,0,7.48462e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.73,-0.450003,0,2.6135e-14,0,0,0,0,-0.450003,-0.450003,8.31139e-16,-36.6797,6.08158e-11,0,7.36386e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.73125,-0.450003,0,1.91128e-14,0,0,0,0,-0.450003,-0.450003,-1.84026e-15,-18.9418,6.08237e-11,0,7.68508e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7325,-0.450003,0,1.25603e-14,0,0,0,0,-0.450003,-0.450003,5.52382e-15,-36.6797,6.08034e-11,0,7.41893e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.73375,-0.450003,0,6.4474e-15,0,0,0,0,-0.450003,-0.450003,1.68393e-15,-18.9418,6.0832e-11,0,8.15281e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.735,-0.450003,0,7.44189e-16,0,0,0,0,-0.450003,-0.450003,-1.24677e-15,-36.6797,6.08252e-11,0,7.77239e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.73625,-0.450003,0,-4.57822e-15,0,0,0,0,-0.450003,-0.450003,6.43748e-15,-18.9418,6.08318e-11,0,7.47847e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7375,-0.450003,0,-9.54314e-15,0,0,0,0,-0.450003,-0.450003,-4.01864e-15,-36.6797,6.08268e-11,0,8.24772e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.73875,-0.450003,0,-1.41761e-14,0,0,0,0,-0.450003,-0.450003,5.79795e-15,-18.9418,6.08305e-11,0,7.20149e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.74,-0.450003,0,-1.84982e-14,0,0,0,0,-0.450003,-0.450003,1.16954e-14,-36.6797,6.0801e-11,0,8.1836e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.74125,-0.450003,0,-2.25316e-14,0,0,0,0,-0.450003,-0.450003,-7.24621e-15,-18.9418,6.08265e-11,0,8.76966e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7425,-0.450003,0,-7.70905e-15,0,0,0,0,-0.450003,-0.450003,1.00817e-16,-36.6797,6.08152e-11,0,6.87869e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.74375,-0.450003,0,6.121e-15,0,0,0,0,-0.450003,-0.450003,7.56096e-15,-18.9418,6.08241e-11,0,7.61198e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.745,-0.450003,0,1.90262e-14,0,0,0,0,-0.450003,-0.450003,-2.2689e-15,-36.6797,6.08083e-11,0,8.35911e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.74625,-0.450003,0,3.10666e-14,0,0,0,0,-0.450003,-0.450003,-1.98716e-15,-18.9418,6.08233e-11,0,7.37415e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7475,-0.450003,0,2.37158e-14,0,0,0,0,-0.450003,-0.450003,1.21635e-14,-36.6797,6.08061e-11,0,7.4042e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.74875,-0.450003,0,-1.7305e-15,0,0,0,0,-0.450003,-0.450003,-5.30928e-15,-18.9418,6.08272e-11,0,8.81712e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.75,-0.450003,0,-2.54737e-14,0,0,0,0,-0.450003,-0.450003,7.40564e-15,-36.6797,6.08134e-11,0,7.07247e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.75125,-0.450003,0,-2.90398e-14,0,0,0,0,-0.450003,-0.450003,1.20541e-15,-18.9418,6.08291e-11,0,8.34224e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7525,-0.450003,0,-1.37809e-14,0,0,0,0,-0.450003,-0.450003,6.79265e-15,-36.6797,6.08133e-11,0,7.72418e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.75375,-0.450003,0,4.57752e-16,0,0,0,0,-0.450003,-0.450003,8.03141e-16,-18.9418,6.08302e-11,0,8.28093e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.755,-0.450003,0,1.37416e-14,0,0,0,0,-0.450003,-0.450003,6.85151e-15,-36.6797,6.07911e-11,0,7.68409e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.75625,-0.450003,0,2.61361e-14,0,0,0,0,-0.450003,-0.450003,3.48222e-15,-18.9418,6.0829e-11,0,8.28404e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7575,-0.450003,0,1.91139e-14,0,0,0,0,-0.450003,-0.450003,-3.66881e-15,-36.6797,6.0835e-11,0,7.95185e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.75875,-0.450003,0,1.25614e-14,0,0,0,0,-0.450003,-0.450003,2.45693e-15,-18.9418,6.08434e-11,0,7.2375e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.76,-0.450003,0,6.44852e-15,0,0,0,0,-0.450003,-0.450003,-8.53639e-15,-36.6797,6.08251e-11,0,7.85112e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.76125,-0.450003,0,7.45299e-16,0,0,0,0,-0.450003,-0.450003,4.7777e-15,-18.9418,6.08349e-11,0,6.74949e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7625,-0.450003,0,-4.57711e-15,0,0,0,0,-0.450003,-0.450003,-2.43313e-15,-36.6797,6.0836e-11,0,8.08214e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.76375,-0.450003,0,-9.54203e-15,0,0,0,0,-0.450003,-0.450003,-9.53851e-15,-18.9418,6.08411e-11,0,7.36119e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.765,-0.450003,0,-1.4175e-14,0,0,0,0,-0.450003,-0.450003,1.86396e-15,-36.6797,6.08695e-11,0,6.65128e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.76625,-0.450003,0,-1.84971e-14,0,0,0,0,-0.450003,-0.450003,-3.86383e-15,-18.9418,6.08489e-11,0,7.79509e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7675,-0.450003,0,-2.25294e-14,0,0,0,0,-0.450003,-0.450003,-1.25577e-15,-36.6797,6.08625e-11,0,7.21973e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.76875,-0.450003,0,-7.70683e-15,0,0,0,0,-0.450003,-0.450003,-8.17773e-15,-18.9418,6.0844e-11,0,7.48224e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.77,-0.450003,0,6.12322e-15,0,0,0,0,-0.450003,-0.450003,2.68832e-15,-36.6797,6.08523e-11,0,6.78773e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.77125,-0.450003,0,1.90285e-14,0,0,0,0,-0.450003,-0.450003,-8.77599e-16,-18.9418,6.08422e-11,0,7.87537e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7725,-0.450003,0,3.10688e-14,0,0,0,0,-0.450003,-0.450003,1.41528e-15,-36.6797,6.08511e-11,0,7.51752e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.77375,-0.450003,0,2.37158e-14,0,0,0,0,-0.450003,-0.450003,-2.96428e-15,-18.9418,6.08425e-11,0,7.74791e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.775,-0.450003,0,-1.73161e-15,0,0,0,0,-0.450003,-0.450003,-1.24756e-15,-36.6797,6.08452e-11,0,7.30888e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.77625,-0.450003,0,-2.54748e-14,0,0,0,0,-0.450003,-0.450003,-8.29562e-15,-18.9418,6.0841e-11,0,7.48089e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7775,-0.450003,0,-2.90409e-14,0,0,0,0,-0.450003,-0.450003,-2.88104e-17,-36.6797,6.0845e-11,0,6.77557e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.77875,-0.450003,0,-1.3782e-14,0,0,0,0,-0.450003,-0.450003,-6.17439e-15,-18.9418,6.08381e-11,0,7.60274e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.78,-0.450003,0,4.56641e-16,0,0,0,0,-0.450003,-0.450003,2.83974e-15,-36.6797,6.08355e-11,0,6.98732e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.78125,-0.450003,0,1.37405e-14,0,0,0,0,-0.450003,-0.450003,-8.49706e-15,-18.9418,6.08413e-11,0,7.88842e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7825,-0.450003,0,2.6135e-14,0,0,0,0,-0.450003,-0.450003,-4.31512e-15,-36.6797,6.08433e-11,0,6.75545e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.78375,-0.450003,0,1.91128e-14,0,0,0,0,-0.450003,-0.450003,-5.58665e-15,-18.9418,6.08435e-11,0,7.1739e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.785,-0.450003,0,1.25603e-14,0,0,0,0,-0.450003,-0.450003,4.66093e-15,-36.6797,6.08431e-11,0,7.04678e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.78625,-0.450003,0,6.4474e-15,0,0,0,0,-0.450003,-0.450003,7.12693e-15,-18.9418,6.08376e-11,0,8.07149e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7875,-0.450003,0,7.44189e-16,0,0,0,0,-0.450003,-0.450003,-4.46436e-15,-36.6797,6.08321e-11,0,8.3174e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.78875,-0.450003,0,-4.57822e-15,0,0,0,0,-0.450003,-0.450003,2.70637e-15,-18.9418,6.08369e-11,0,7.15758e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.79,-0.450003,0,-9.54314e-15,0,0,0,0,-0.450003,-0.450003,3.60674e-15,-36.6797,6.08256e-11,0,7.87525e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
8.79125,-0.450003,0,-1.41761e-14,0,0,0,0,-0.450003,-0.450003,-7.50385e-16,-18.9418,6.08431e-11,0,7.96387e-14,0,-0.492783,1,1,-376842,2.0016,0,1,1e-07,-9079.77,
8.7925,-0.450003,0,-1.84982e-14,0,0,0,0,-0.450003,-0.450003,-8.96077e-15,-36.6797,6.08454e-11,0,7.53034e-14,0,-0.472095,1,1,872717,1.0016,0,1,1e-07,-37970.5,
